Match_addr,ARC_Street,File_,Directory,Full_Link,Quick_Link,Date_,Location,Back_of_Sh,Job_Catego,Hyperlink,GlobalID,Leak_Numbe,Leak_Num_Y,X,Y
836 ERIE BLVD W,836 WEST ERIE BLVD.,DOC062711-013.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-013.tif,DOC062711-013.tif,5/6/2008,836 West Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-013.tif,{13666379-2B89-454F-AA2F-3D5C1AC29D15},088,2008,-76.17170000000,43.04810000000
2740 ERIE BLVD E,2740 East Erie Blvd.,DOC062711-033.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-033.tif,DOC062711-033.tif,5/14/2008,2740 East Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-033.tif,{8FFF4360-93FF-4137-9D9C-1E6203536B40},,2008,-76.09570000000,43.05440000000
2400 S SALINA ST,2400 South Salina St.,DOC062711-043.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-043.tif,DOC062711-043.tif,5/11/2008,2400 South Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-043.tif,{0E05A4DA-2895-440E-B6B8-2FB0D3116546},095,2008,-76.14460000000,43.02400000000
333 ELM ST,333 Elm St.,DOC062711-044.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-044.tif,DOC062711-044.tif,5/20/2008,333 Elm St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-044.tif,{5934151C-435F-4F93-9A29-4132A618E861},099,2008,-76.13020000000,43.05320000000
333 ELM ST,333/335 Elm St.,DOC062711-045.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-045.tif,DOC062711-045.tif,5/20/2008,333/335 Elm St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-045.tif,{6E17A972-EB8D-4912-BB60-E362592C5BFE},100,2008,-76.13020000000,43.05320000000
319 HILLSIDE ST,319 Hillside St.,DOC062711-058.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-058.tif,DOC062711-058.tif,5/23/2008,319 Hillside St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-058.tif,{5C6A9B77-9D69-42C1-A48C-847AF23C1220},101,2008,-76.14170000000,43.07780000000
319 HILLSIDE ST,319 Hillside St.,DOC062711-059.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-059.tif,DOC062711-059.tif,5/23/2008,319 Hillside St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-059.tif,{568FC8AE-6BB9-4E09-8FDC-25C9CFB20C44},,2008,-76.14170000000,43.07780000000
100 HAYES TER,HAYES TERRACE,DOC062711-060.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-060.tif,DOC062711-060.tif,5/24/2008,403 Parrish Ln.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-060.tif,{4C8253F2-6FF4-4B43-A81B-58D3B5C412E8},103,2008,-76.13800000000,42.98620000000
320 HAWLEY AVE,320 Hawley Ave.,DOC062711-062.tif,S:\WORKSHEETS\Worksheets_2008-5,S:\WORKSHEETS\Worksheets_2008-5\DOC062711-062.tif,DOC062711-062.tif,5/27/2008,320 Hawley Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-5\DOC062711-062.tif,{187385DA-D821-413D-90EE-3CD771B407D9},104,2008,-76.14140000000,43.05330000000
WOODLAND RESRV,Woodland Reservoir,DOC062711-003.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-003.tif,DOC062711-003.tif,6/2/2008,Woodland Reservoir,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-003.tif,{474D5F9F-26F6-412A-B715-79AAE465CDE1},,2008,-76.17880000000,43.02880000000
205 APPLE ST,205 Apple St.,DOC062711-004.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-004.tif,DOC062711-004.tif,6/3/2008,205 Apple St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-004.tif,{22D380A3-9122-496D-B215-F533E8C29E5C},104,2008,-76.17550000000,43.05110000000
207 BURNET AVE,207 Burnet Ave.,DOC062711-006.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-006.tif,DOC062711-006.tif,6/3/2008,207 Burnet Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-006.tif,{B7DC1EDD-057D-4662-BFE2-BB8C6097CEFF},105,2008,-76.14540000000,43.05230000000
438 BROOKFORD RD,438 Brookford Rd.,DOC062711-023.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-023.tif,DOC062711-023.tif,6/10/2008,438 Brookford Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-023.tif,{BD9B08E2-E229-4F31-A85F-D168286A293A},107,2008,-76.09890000000,43.03660000000
310 LODI ST,310 Lodi St.,DOC062711-028.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-028.tif,DOC062711-028.tif,6/11/2008,310 Lodi St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-028.tif,{3D57064B-98FA-4174-B276-0CC63740AD92},108,2008,-76.13330000000,43.05260000000
1318 WILLIS AVE,1318 Willis Ave.,DOC062711-039.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-039.tif,DOC062711-039.tif,6/14/2008,1318 Willis Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-039.tif,{9DB9B4F4-0045-4B4A-AD16-671E57621640},109,2008,-76.19740000000,43.06000000000
315 KIRK AVE,315 Kirk Ave.,DOC062711-040.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-040.tif,DOC062711-040.tif,6/16/2008,315 Kirk Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-040.tif,{5A6CC201-1B7E-42ED-8CD0-95DAA4263152},110,2008,-76.15260000000,43.02820000000
461 BURT ST,461 Britte Rd.,DOC062711-042.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-042.tif,DOC062711-042.tif,6/16/2008,461 Britte Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-042.tif,{83DC493C-2CEE-4438-BC71-892647EDC487},111,2008,-76.14450000000,43.03840000000
290 TEX SIMONE DR,290 TEX SIMONE,DOC062711-050.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-050.tif,DOC062711-050.tif,6/20/2008,Alliance Stadium,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-050.tif,{B154048C-481A-4FBA-8DAF-C0BF7AC6D39B},109,2008,-76.16700000000,43.07810000000
306 SLOCUM AVE,306 Slocum Ave.,DOC062711-057.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-057.tif,DOC062711-057.tif,6/23/2008,306 Slocum Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-057.tif,{747B2AA9-EC43-4A5A-8F35-219E9C3CED5B},,2008,-76.16040000000,43.04010000000
1807 ERIE BLVD E,1807 West Erie Blvd.,DOC062711-067.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-067.tif,DOC062711-067.tif,6/26/2008,1807 West Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-067.tif,{DA6107A7-1483-4171-B8B7-91A019ED4FB9},112,2008,-76.11810000000,43.05020000000
319 LYDELL ST,319 Lydell St.,DOC062711-069.tif,S:\WORKSHEETS\Worksheets_2008-6,S:\WORKSHEETS\Worksheets_2008-6\DOC062711-069.tif,DOC062711-069.tif,6/27/2008,319 Lydell St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-6\DOC062711-069.tif,{1A248A19-0BD5-4D1A-A56C-24922E3FBDED},113,2008,-76.17830000000,43.03540000000
LODI ST & BURNET AVE,Lodi St. & Burnet Ave.,DOC062711-001.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-001.tif,DOC062711-001.tif,7/1/2008,Lodi St. & Burnet Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-001.tif,{B5744940-0662-400B-8476-7AD6653C28A4},115,2008,-76.13250000000,43.05210000000
BURNET PARK,Burnet Ave.,DOC062711-002.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-002.tif,DOC062711-002.tif,7/1/2008,Burnet Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-002.tif,{3F442451-5DB0-4BF9-AD10-41E2FBD32E4C},,2008,-76.18850000000,43.04230000000
1060 E GENESEE ST,1060 East Genesee St.,DOC062711-008.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-008.tif,DOC062711-008.tif,7/3/2008,1060 East Genesee St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-008.tif,{98FC1D23-B3DA-4C88-A740-BF8EBAE65A36},,2008,-76.13520000000,43.04680000000
100 S WARREN ST,South Warren St.,DOC062711-012.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-012.tif,DOC062711-012.tif,7/6/2008,South Warren St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-012.tif,{FAB28429-745B-4A98-B85D-A5AE1C0FB8F6},120,2008,-76.15080000000,43.05090000000
100 OXFORD ST,100 Oxford Rd.,DOC062711-021.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-021.tif,DOC062711-021.tif,7/9/2008,100 Oxford Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-021.tif,{5BAF687C-5CC3-4149-80B0-E9492F6F0427},,2008,-76.15200000000,43.03400000000
1000 S SALINA ST,1000 South Salina St.,DOC062711-037.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-037.tif,DOC062711-037.tif,7/16/2008,1000 South Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-037.tif,{7F3453ED-8330-45C8-BC46-7146404B7CAB},,2008,-76.14990000000,43.03780000000
TRUTH TER & OAKWOOD AVE,Truth Ter. & Oakwood Ave.,DOC062711-053.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-053.tif,DOC062711-053.tif,7/22/2008,Truth Ter. & Oakwood Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-053.tif,{EE91D8E4-4E7E-41D4-907C-93A1BA9F18BB},,2008,-76.14540000000,43.03560000000
124 LAFAYETTE RD,124 LaFayette Rd.,DOC062711-058.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-058.tif,DOC062711-058.tif,7/24/2008,124 LaFayette Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-058.tif,{95DAF9F9-99D0-4E00-9C49-3D0AC857CF0D},,2008,-76.13020000000,43.00080000000
200 UNION PL,Union Pl.,DOC062711-073.tif,S:\WORKSHEETS\Worksheets_2008-7,S:\WORKSHEETS\Worksheets_2008-7\DOC062711-073.tif,DOC062711-073.tif,7/30/2008,Union Pl.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-7\DOC062711-073.tif,{A74B2D98-DDB4-46FE-8458-367EC1D12DDE},126,2008,-76.15730000000,43.06360000000
128 CONKLIN AVE,128 Conklin Ave.,DOC062711-005.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-005.tif,DOC062711-005.tif,8/2/2008,128 Conklin Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-005.tif,{6A9DCEE5-62F4-4D98-AF13-3B2652DF6E39},128,2008,-76.08930000000,43.06540000000
539 CUMBERLAND AVE,539 Cumberland Ave.,DOC062711-009.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-009.tif,DOC062711-009.tif,8/4/2008,539 Cumberland Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-009.tif,{80D90F31-1203-4535-A085-238B929F0834},,2008,-76.11270000000,43.03620000000
SCOTTHOLM TER & SUNNYSIDE RD,Scottholm Ter. & Sunnyside Rd.,DOC062711-013.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-013.tif,DOC062711-013.tif,8/5/2008,Scottholm Ter. & Sunnyside Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-013.tif,{F049658B-34EE-4592-876B-9304936CB851},,2008,-76.11050000000,43.03860000000
MANOR DR & BARRINGTON RD,Manor Dr. & Barrington Rd.,DOC062711-033.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-033.tif,DOC062711-033.tif,8/12/2008,Manor Dr. & Barrington Rd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-033.tif,{9C5D0447-C10C-4E13-8204-E75EA2F5A91D},,2008,-76.08240000000,43.04120000000
E ADAMS ST & HARRISON PL,East Adams St. & Harrison Pl.,DOC062711-047.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-047.tif,DOC062711-047.tif,8/17/2008,East Adams St. & Harrison Pl.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-047.tif,{4E2FD657-8828-44EE-AA66-F7950D7A0CF0},131,2008,-76.15020000000,43.04280000000
PEARL ST & E BELDEN AVE,Pearl St. & East Belden Ave.,DOC062711-056.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-056.tif,DOC062711-056.tif,8/21/2008,Pearl St. & East Belden Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-056.tif,{A784D1C4-A806-4F2F-93D4-F12C9BA6AC84},132,2008,-76.15120000000,43.05480000000
940 N SALINA ST,940 North Salina St.,DOC062711-083.tif,S:\WORKSHEETS\Worksheets_2008-8,S:\WORKSHEETS\Worksheets_2008-8\DOC062711-083.tif,DOC062711-083.tif,8/28/2008,940 North Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-8\DOC062711-083.tif,{3AC6E0C6-03DE-4A20-8F42-4A68DE87F150},134,2008,-76.15540000000,43.06350000000
257 PLEASANTVIEW AVE,257 Pleasant View Ave.,DOC062811-003.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-003.tif,DOC062811-003.tif,9/2/2008,257 Pleasant View Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-003.tif,{ACF5BD30-0E3F-4AE2-AEBA-3BCBACE1BA11},,2008,-76.13420000000,43.07450000000
NORTH AVE & ARNETT AVE,North Ave. & Arnett St.,DOC062811-006.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-006.tif,DOC062811-006.tif,9/3/2008,North Ave. & Arnett St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-006.tif,{BCBBD293-85AA-4CB9-ABCE-2294CAD2933B},,2008,-76.11350000000,43.06980000000
NORTH AVE & ARNETT AVE,North Ave. & Arnett St.,DOC062811-010.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-010.tif,DOC062811-010.tif,9/4/2008,North Ave. & Arnett St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-010.tif,{9CD91B34-5432-43B0-8E0D-62C4EE6F0968},,2008,-76.11350000000,43.06980000000
347 SEYMOUR ST,347 Seymour St.,DOC062811-024.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-024.tif,DOC062811-024.tif,9/9/2008,347 Seymour St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-024.tif,{0B23E8AE-11F7-4A43-916C-A4633D5BDDB0},138,2008,-76.16210000000,43.04230000000
175 LINCOLN AVE,175 Lincoln Ave,DOC062811-031.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-031.tif,DOC062811-031.tif,9/11/2008,175 Lincoln Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-031.tif,{C0D5DEA6-4FDC-44C8-9AEA-A2D1AC326FB7},140,2008,-76.15710000000,43.03710000000
325 N BEECH ST,325 North Beech St.,DOC062811-042.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-042.tif,DOC062811-042.tif,9/16/2008,325 North Beech St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-042.tif,{4403D8D3-9608-4DC5-B3C3-F6CE1BA936D8},142,2008,-76.12770000000,43.05340000000
515 ERIE BLVD W,515 WEST ERIE BLVD.,DOC062811-059.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-059.tif,DOC062811-059.tif,9/20/2008,515 West Erie Blvd.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-059.tif,{F3CD16D0-9E3F-4379-A399-003D24E93AEE},,2008,-76.16100000000,43.04990000000
309 KIRKPATRICK ST,309 Kirkpatrick St,DOC062811-060.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-060.tif,DOC062811-060.tif,9/21/2008,309 Kirkpatrick St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-060.tif,{4C8B0940-7993-49CF-A895-C66240DAB466},148,2008,-76.15660000000,43.06500000000
100 TULLY ST,Tully St.,DOC062811-063.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-063.tif,DOC062811-063.tif,9/22/2008,Tully St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-063.tif,{6591A789-371C-4110-8052-1B9A78D8B457},147,2008,-76.15720000000,43.04580000000
240 SHOTWELL PARK,240 Shotwell Pk.,DOC062811-072.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-072.tif,DOC062811-072.tif,9/24/2008,240 Shotwell Pk.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-072.tif,{DF8A383E-B0E4-47F0-8852-3CC75C85118B},,2008,-76.11540000000,43.06290000000
325 STAFFORD AVE,325 Stafford Ave.,DOC062811-074.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-074.tif,DOC062811-074.tif,9/25/2008,325 Stafford Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-074.tif,{B109814C-9DCB-4494-B8C5-AC2796B9C493},,2008,-76.11220000000,43.06320000000
609 CARBON ST,609 Carbon St.,DOC062811-075.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-075.tif,DOC062811-075.tif,9/25/2008,609 Carbon St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-075.tif,{893D5BA9-E77D-4C5C-B486-B6766CA878E2},,2008,-76.15140000000,43.06720000000
WAVERLY AVE & WALNUT PL,Waverly Ave. & Walnut Pl,DOC062811-078.tif,S:\WORKSHEETS\Worksheets_2008-9,S:\WORKSHEETS\Worksheets_2008-9\DOC062811-078.tif,DOC062811-078.tif,9/26/2008,Waverly Ave. & Walnut Pl,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-9\DOC062811-078.tif,{F8383EB8-D4FB-40C6-89CD-69606C19650F},,2008,-76.13290000000,43.04050000000
121 POND ST,121 Pond St.,DOC062811-001.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-001.tif,DOC062811-001.tif,10/1/2008,121 Pond St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-001.tif,{69C69205-CFB3-4A48-AE29-A800645595EB},,2008,-76.15340000000,43.06350000000
302 FOREST HILL DR,302 Forest Hill Dr.,DOC062811-002.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-002.tif,DOC062811-002.tif,10/1/2008,302 Forest Hill Dr.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-002.tif,{EE596E47-F239-4A54-8E18-E2466F0CD04A},,2008,-76.11100000000,43.06380000000
N MCBRIDE ST & JAMES ST,North McBride St. & James St.,DOC062811-012.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-012.tif,DOC062811-012.tif,10/5/2008,North McBride St. & James St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-012.tif,{598A1955-FE8F-485C-8D9E-3A8C92AF16AA},154,2008,-76.14460000000,43.05430000000
308 LAKEVIEW AVE,308 Lakeview Ave.,DOC062811-014.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-014.tif,DOC062811-014.tif,10/8/2008,308 Lakeview Ave.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-014.tif,{D34E14F3-1C93-4F2A-A937-FD139E2EB8EB},158,2008,-76.17950000000,43.05140000000
428 E COLVIN ST,428 East Colvin St.,DOC062811-015.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-015.tif,DOC062811-015.tif,10/8/2008,428 East Colvin St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-015.tif,{80F56F72-110A-4066-8895-2AC59CDAFA76},,2008,-76.13970000000,43.02640000000
300 SECOND NORTH ST,300 SECONDD NORTH ST.,DOC062811-022.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-022.tif,DOC062811-022.tif,10/10/2008,300 2nd North St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-022.tif,{8F6A4FE7-D6B6-4BE4-B319-01195BD477B2},,2008,-76.15460000000,43.07330000000
580 S SALINA ST,580 South Salina St.,DOC062811-025.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-025.tif,DOC062811-025.tif,10/12/2008,580 South Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-025.tif,{7DDFBC9B-7741-483E-AAC0-24DEC0FF0F02},,2008,-76.15180000000,43.04310000000
1605 E FAYETTE ST,1605 East Fayette St.,DOC062811-029.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-029.tif,DOC062811-029.tif,10/5/2008,1605 East Fayette St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-029.tif,{EEE95C8E-827D-4CE8-BC8F-FE92EA7B8D6A},154,2008,-76.12330000000,43.04840000000
339 NORWOOD AVE,339 Norwood Ave,DOC062811-037.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-037.tif,DOC062811-037.tif,10/7/2008,339 Norwood Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-037.tif,{247F24F5-8F7A-4C5F-876C-DCE29D2CCBC1},156,2008,-76.11000000000,43.07450000000
308 LODI ST,308 Lodi St.,DOC062811-057.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-057.tif,DOC062811-057.tif,10/18/2008,308 Lodi St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-057.tif,{4CA695DD-9350-4CDB-A13A-2D87080755D2},162,2008,-76.13320000000,43.05260000000
HICKORY ST & N STATE ST,Hickory St. & North State St.,DOC062811-058.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-058.tif,DOC062811-058.tif,10/18/2008,Hickory St. & North State St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-058.tif,{98011DD8-62EA-47A7-87F6-148AAB8948A1},161,2008,-76.14980000000,43.05420000000
441 S SALINA ST,441 South Salina St.,DOC062811-059.tif,S:\WORKSHEETS\Worksheets_2008-10,S:\WORKSHEETS\Worksheets_2008-10\DOC062811-059.tif,DOC062811-059.tif,10/19/2008,441 South Salina St.,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2008-10\DOC062811-059.tif,{7C50909F-532C-44B4-AB5A-C9B1434E6271},,2008,-76.15220000000,43.04590000000
